review_text_processed,polarity
"['obrig', 'excelent', 'atendimentobaratheon', 'fornecedor', 'targaryen', 'volt', 'sempr', 'baratheon', 'atenc', 'fern', 'antoni', 'polycarp', 'gom']",1.0
"['lind', 'pec', 'fic', 'maravilh']",1.0
"['aind', 'nao', 'receb', 'produt']",0.0
"['ok', 'entreg', 'corret', 'praz']",1.0
"['mto', 'bom', 'recom', 'loj']",1.0
"['vei', 'numer', 'errad', 'vei', 'cor', 'errad', 'nao', 'recom', 'gost', 'compr', 'nao', 'confi', 'vendedor']",0.0
['gost'],1.0
"['gost', 'compr', 'voc']",1.0
"['so', 'ache', 'q', 'luz', 'enfraquec', 'rap', 'q', 'coloc', 'pra', 'carreg', 'tod', 'hor']",1.0
"['certez', 'volt', 'compr', 'nest', 'loj']",1.0
"['impression', 'efeit', 'posit', 'produt']",1.0
"['gost', 'produt']",1.0
"['nad', 'diz']",1.0
"['competent', 'agil']",1.0
"['nao', 'entreg', 'produt', 'corret', 'ped', 'chaleir', 'litr', 'pagu', 'mesm', 'envi', 'litr', 'alem', 'produt', 'pessim', 'qualidad', 'vei', 'risc']",0.0
"['recom', 'produt', 'sim']",1.0
"['receb', 'produt', 'bem', 'antes', 'praz', 'produt', 'vei', 'corret', 'conform', 'fot', 'anunci', 'bem', 'embal']",1.0
"['aind', 'praz', 'produt', 'incomplet']",0.0
"['vez', 'compr', 'produt', 'loj', 'diferent', 'nao', 'receb']",0.0
"['demor', 'bastant', 'cheg', 'produt', 'corret']",1.0
"['compr', 'tamp', 'cooktop', 'consul', 'nenhum', 'moment', 'diz', 'nao', 'produt', 'primeir', 'parcel', 'pag', 'fiqu', 'sab', 'novidad']",0.0
"['gost', 'jog', 'toalh', 'banh', 'encomend', 'so', 'vei', 'dois', 'jog', 'mesm', 'cor', 'ped', 'jog', 'cor', 'vinh', 'outr', 'azul']",0.0
"['exelent', 'produt', 'cheg', 'ate', 'antes', 'praz', 'previst']",1.0
"['nao', 'gost', 'pois', 'demor', 'pra', 'aprov']",0.0
"['bom', 'entreg', 'bem', 'antes', 'previst']",1.0
"['entreg', 'praz', 'produt', 'excelent']",1.0
"['receb', 'produt', 'diferent', 'adquir', 'nao', 'consegu', 'contat', 'loj', 'nenhum', 'mei']",0.0
"['entreg', 'perfeit', 'por', 'produt', 'qualidad', 'material', 'parec', 'ate', 'tnt']",1.0
"['quer', 'devolv', 'produt', 'ja', 'solicit', 'devoluca']",0.0
"['produt', 'aind', 'nao', 'entreg']",0.0
"['expect', 'correspond']",1.0
"['recom', 'produt', 'vendedor', 'cert', 'compr', 'nov', 'futur']",1.0
"['produt', 'entreg', 'praz', 'qualidad', 'boa', 'bem', 'acondicion', 'embal']",1.0
"['receb', 'antes', 'praz', 'previst', 'produt', 'perfeit']",1.0
"['cheg', 'sup', 'rap', 'bem', 'embal']",1.0
"['produt', 'cheg', 'perfeit', 'praz', 'antecip', 'inclusiv']",1.0
"['alem', 'ver', 'excelent', 'qualidad', 'tud', 'ocorr', 'perfeit']",1.0
"['sup', 'rap']",1.0
"['produt', 'atend', 'especificaco', 'sot', 'pouc', 'alumini', 'primeir', 'uso']",1.0
"['fret', 'car', 'nao', 'val', 'pen', 'porqu', 'retir', 'mercador', 'agenc', 'correi']",0.0
"['produt', 'excelentereceb', 'antes', 'prazoest', 'satisfeit']",1.0
"['compr', 'produt', 'voc', 'entreg', 'outr']",0.0
"['bom', 'produt', 'entregs', 'bem', 'antes', 'praz']",1.0
"['otim', 'atend']",1.0
"['quer', 'troc']",0.0
"['toalh', 'realment', 'nao', 'sao', 'gross', 'sao', 'gdes', 'bonit', 'p', 'uso', 'diari', 'gost']",1.0
"['cheg', 'dentr', 'praz', 'tud', 'bem', 'embal']",1.0
"['sei', 'nao', 'entreg', 'praz', 'caus', 'grev', 'caminhoneirosobrig']",1.0
"['produt', 'envi', 'conform', 'anunc', 'recom']",1.0
['bom'],0.0
"['compr', 'produt', 'gost', 'devolvercom', 'fac']",0.0
"['aind', 'nao', 'receb', 'bas', 'dermacol']",0.0
"['cheg', 'bem', 'antes', 'praz', 'tud', 'cert']",1.0
"['otim', 'loj', 'entreg', 'antes', 'praz', 'sup', 'recom']",1.0
"['material', 'produt', 'nao', 'val', 'valor', 'propri', 'material', 'frac', 'loj', 'nao', 'especif', 'material', 'tel', 'nao']",0.0
"['obg', 'entreg', 'antes', 'dat', 'perfeit', 'cheg', 'vesp', 'dia', 'crianc', 'sensacional', 'parabens']",1.0
"['vou', 'recomend', 'nao', 'receb', 'produt']",0.0
"['produt', 'vei', 'suj', 'mal', 'acab']",0.0
"['recom', 'entreg', 'antes', 'praz', 'compr', 'proteg', 'sof', 'pois', 'cachorr', 'atend', 'expect', 'bom']",1.0
"['compr', 'toalh', 'karsten', 'receb', 'jog', 'tolh', 'pessim', 'qualidad', 'precis', 'devolv', 'mercador']",0.0
"['aid', 'nao', 'receb', 'produt']",1.0
"['favor', 'reenvi', 'pois', 'demor', 'busc', 'correi', 'ai', 'correi', 'renvi', 'agenc', 'orig']",1.0
['otim'],1.0
"['produt', 'nao', 'vier', 'complet', 'compr', 'produt', 'vier', 'soment', 'aguard', 'respost', 'stark', 'sobr', 'ocorr', 'quer', 'sab', 'vao', 'devolv', 'dinheir', 'mand', 'produt']",0.0
"['ador', 'entreg', 'rap', 'eficient']",1.0
"['bom', 'cub', 'cheg', 'praz', 'cub', 'bonit', 'design', 'modern']",1.0
['otim'],1.0
"['cheg', 'rap', 'tud', 'conform', 'ador', 'relogi', 'lind']",1.0
"['ate', 'moment', 'nao', 'receb', 'produt', 'protetor', 'colcha', 'berc', 'algoda', 'impermeavel', 'ja', 'fiz', 'reclamaca', 'desd', 'dia', 'aind', 'nao', 'obtiv', 'retorn', 'ire', 'cancel', 'ped', 'estorn', 'compr', 'hj']",0.0
"['otim', 'compr', 'produt', 'bonit', 'resistent', 'agradavel', 'toqu', 'val', 'pen']",1.0
"['produt', 'bom', 'val', 'pen']",1.0
"['nao', 'receb', 'produt', 'praz', 'ja', 'acab']",0.0
"['nao', 'receb', 'aind', 'produt', 'aguard', 'aguard', 'tamb', 'feedback', 'targaryen', 'lannist', 'onde', 'efetu', 'compr']",0.0
"['entreg', 'bem', 'antes', 'previsa', 'cheg', 'tud', 'certinh']",1.0
"['produt', 'entreg', 'dentr', 'praz', 'acord', 'escolh']",1.0
"['excelent', 'produt']",1.0
"['recom', 'bom']",1.0
"['produt', 'entreg', 'dentr', 'praz', 'gost']",1.0
"['loj', 'entreg', 'quantidad', 'errad', 'produt']",0.0
"['cheg', 'rap', 'bem', 'embal', 'dificult', 'produt', 'fiqu', 'danific']",1.0
"['vint', 'tres', 'dias', 'compr', 'produt', 'nao', 'cheg', 'pass', 'ate', 'mesm', 'previsa']",0.0
"['rap', 'entreg', 'produt', 'otim', 'qualidad', 'ame']",1.0
"['rapidez', 'entreg']",1.0
"['excelent', 'empres', 'entreg', 'antes', 'praz']",1.0
"['produt', 'entreg', 'antes', 'dat', 'previst', 'recom', 'tod']",1.0
"['aind', 'nao', 'utiliz', 'produt', 'entreg', 'dentr', 'praz', 'enta', 'verdad', 'avaliaca', 'nao', 'produt']",1.0
"['produt', 'bom', 'cheg', 'rap']",1.0
"['vend', 'produt', 'indisponivel', 'nao', 'resolv', 'problem', 'client', 'nao', 'respond', 'emails']",0.0
"['fiz', 'compr', 'mes', 'fevereir', 'praz', 'inform', 'sit', 'entreg', 'ocorr', 'ate', 'ate', 'hoj', 'produt', 'nao', 'cheg', 'agenc', 'correi', 'dev', 'proced']",0.0
"['compr', 'produt', 'tod', 'otim', 'qualidad', 'entreg', 'rap', 'antes', 'praz', 'combin', 'recom', 'tod', 'loj']",1.0
"['ate', 'present', 'dat', 'nao', 'receb', 'compr', 'exij', 'soluca', 'urgent']",0.0
"['entreg', 'praz', 'cheg', 'bem', 'embal', 'pens', 'viess', 'unic', 'caix', 'nao', 'duas', 'ache', 'fret', 'car', 'tud', 'bem']",1.0
"['produt', 'envi', 'rapid', 'cheg', 'bem', 'embal', 'agradec', 'recom']",1.0
['top'],1.0
"['esper', 'alem', 'praz', 'promet', 'produt', 'deix', 'descontent']",0.0
"['boa', 'dem', 'entreg']",1.0
"['compr', 'kits', 'correi', 'enquant', 'entreg', 'apen', 'precis', 'outr', 'entreg', 'afinal', 'cont', 'compr', 'empres', 'produt', 'car']",0.0
"['entreg', 'antes', 'praz']",1.0
"['nao', 'receb', 'produt']",0.0
"['entreg', 'praz', 'q', 'esperavagost']",1.0
"['receb', 'produt', 'perfeit', 'estad', 'antes', 'praz', 'bom', 'adooor']",1.0
"['nao', 'receb', 'produt', 'ate', 'dia', 'abril']",0.0
"['famil', 'amou', 'compr', 'dois']",1.0
"['compr', 'receb', 'satisfeit']",1.0
"['produt', 'complet', 'pec', 'cad', 'cor', 'produt', 'fragil', 'bem', 'bonit', 'filh', 'amou']",1.0
"['produt', 'entreg', 'antecedenc', 'prec', 'bom']",1.0
"['receb', 'corret']",1.0
"['produt', 'entreg', 'certinh', 'antes', 'praz', 'ador']",1.0
"['produt', 'pessim', 'qualidad', 'plastic', 'fin', 'certez', 'ira', 'ressec', 'pouc', 'temp', 'bas', 'plastic', 'ruimpel', 'fot', 'imagin', 'produt', 'men', 'bem', 'cabadoenfim', 'nao', 'recom']",0.0
"['compr', 'tod', 'empolg', 'hor', 'usar', 'decepca', 'antig', 'taiff', 'ion', 'mil', 'vez', 'melhor', 'so', 'prec', 'nao', 'recom']",0.0
"['esper', 'produt', 'maior', 'qualidad']",0.0
"['so', 'nao', 'dei', 'estrel', 'porqu', 'vist', 'sit', 'estamp', 'fronhac', 'qualidad', 'produt', 'excelent']",1.0
['top'],1.0
"['produt', 'cheg', 'otim', 'condico']",1.0
"['nao', 'entreg', 'praz', 'avaliaca', 'ruim', 'aind', 'nao', 'receb', 'produt']",0.0
"['continu', 'aguard', 'produt', 'rastrei', 'pres', 'curitib', 'p', 'ter', 'sid', 'entreg', 'dia', 'hj', 'dia', 'continu', 'outr', 'estad', 'fret', 'lannist', 'car', 'demor']",0.0
"['cep', 'enderecoal', 'numer', 'celul', 'correi', 'nao', 'entreg', 'produt', 'compr', 'confiabil', 'entreg', 'nao', 'satisfator', 'aguard', 'aindaj', 'descont', 'ca']",0.0
"['otim', 'produt', 'entreg', 'antes', 'praz', 'tud', 'ok']",1.0
"['sempr', 'praz', 'entreg', 'qualidad', 'produt']",1.0
"['sempr', 'compr', 'baratheon', 'recom']",1.0
"['aguard', 'produt']",0.0
"['satisfeit', 'praz']",1.0
"['receb', 'produt', 'direit', 'praz']",1.0
"['produt', 'compact', 'atend', 'expect', 'sempr', 'entreg', 'antes', 'praz']",1.0
"['fiz', 'compr', 'black', 'friday', 'outr', 'dois', 'ped', 'outr', 'dois', 'cheg', 'seman', 'seguint', 'enquant', 'nao', 'cheg', 'ate', 'agor']",0.0
"['otim', 'produt', 'excelent', 'qualidad', 'entreg', 'dentr', 'praz', 'determin']",1.0
"['produt', 'nao', 'funcion', 'aparent', 'produt', 'nao', 'original']",0.0
"['produt', 'cheg', 'bem', 'antes', 'praz', 'estim', 'recom']",1.0
"['produt', 'alem', 'expect']",1.0
"['obrig', 'qualidad', 'produt', 'entreg', 'tbm', 'previst', 'cheg', 'dia', 'ador', 'parabens']",1.0
"['produt', 'bom']",1.0
"['progress', 'realment', 'maravilh', 'cheir', 'ruim', 'deix', 'cabel', 'hidrat', 'brilhant']",1.0
"['entreg', 'antes', 'praz', 'continu', 'otim', 'atend', 'abrac']",1.0
"['produt', 'aind', 'nao', 'cheg', 'chat', 'demor']",0.0
"['cancel', 'compr', 'dia', 'antes', 'entreg', 'ligu', 'lannist', 'atendent', 'nao', 'sab', 'acontec', 'bagunc', 'agor', 'esper', 'ver', 'vai', 'cobr']",0.0
"['compr', 'relogi', 'vei', 'outr', 'mand', 'msgs', 'ningu', 'respond', 'ningu', 'retorn', 'vend', 'pra', 'amig', 'pra', 'nao', 'perd', 'dinheir', 'nao', 'compre', 'mand', 'errad', 'nao', 'respond', 'client']",0.0
"['produt', 'vei', 'corret', 'dentr', 'praz', 'tud', 'ok']",1.0
"['nao', 'gost']",0.0
"['gost', 'bastant', 'fic', 'melhor', 'fret', 'q', 'barat']",1.0
['perfeit'],1.0
"['lind', 'produt']",1.0
"['envi', 'dentr', 'praz', 'bem', 'embal']",1.0
"['produt', 'entreg', 'praz', 'combinadoexcelent', 'qualidad']",1.0
"['produt', 'entreg', 'dentr', 'praz', 'previst', 'gost', 'recom']",1.0
"['esper', 'nunc', 'compr', 'ter', 'respond', 'tip', 'avaliaca']",0.0
"['ate', 'moment', 'tud', 'cert']",1.0
"['produt', 'nao', 'entreg']",0.0
"['excelent', 'servic', 'agor', 'esper', 'restant', 'mercador', 'compr', 'ped', 'outr', 'satisfaca', 'complet']",1.0
"['adoreific', 'lind', 'apar', 'bar']",1.0
"['produt', 'vei', 'tamanh', 'escrit', 'errad', 'ped', 'por', 'serv', 'compr', 'samsumg', 'vei', 'samsumg']",1.0
"['tud', 'entreg', 'antes', 'dat', 'produt', 'extrem', 'qualidad', 'absurd', 'otim']",1.0
"['nao', 'receb']",0.0
"['produt', 'vei', 'conform', 'descrica', 'cheg', 'antes', 'dat', 'promet']",1.0
"['excelent', 'qualidad']",1.0
"['obrig', 'atenca']",1.0
"['nao', 'sei', 'acontec', 'precis', 'produt', 'urgent', 'ate', 'agor', 'nao', 'cheg', 'mes']",0.0
['qualidad'],1.0
"['produt', 'nao', 'cheg', 'receb', 'apen', 'mosquiteir', 'nao', 'segur', 'nen', 'pens', 'duas', 'encomend', 'junt', 'continu', 'aguard', 'mosquiteir', 'cheg', 'perfeit', 'condico']",0.0
"['produt', 'entreg', 'dentr', 'praz', 'bem', 'antes', 'ultim', 'dia', 'previst']",1.0
"['lamentavel', 'acontecendoest', 'dificil', 'compr', 'internet', 'send', 'compr', 'pagaj', 'debit', 'cartao', 'ate', 'agor', 'nao', 'consig', 'usufru', 'produtona', 'notic']",0.0
"['produt', 'bom', 'excelent', 'praz', 'entreg', 'problem', 'soment', 'encarec', 'produt', 'valor', 'fret']",1.0
"['compr', 'lamp', 'vei', 'so']",0.0
['otim'],1.0
"['entreg', 'sup', 'rap', 'produt', 'entreg', 'antes', 'praz', 'por', 'nao', 'vei', 'bem', 'embal', 'dav', 'retir', 'produt', 'cx', 'precis', 'abril']",1.0
"['pinc', 'sao', 'maravilh']",1.0
"['fiqu', 'impression', 'rapidez', 'entreg']",1.0
"['produt', 'atend', 'expect', 'recom', 'interess']",1.0
"['produt', 'bom', 'entreg', 'bem', 'antes', 'praz', 'previst']",1.0
"['gost', 'cheg', 'antes', 'dat', 'previst', 'ame']",1.0
"['sup', 'recom']",1.0
"['nao', 'envi', 'produt', 'tamb', 'nao', 'cancel', 'pedidostark', 'caind', 'conceit', 'dev', 'parc', 'projet', 'loj']",0.0
"['dia', 'efetu', 'compr', 'cap', 'cas', 'hd', 'extern', 'dia', 'receb', 'apen', 'cap', 'cas', 'nf', 'acompanh', 'cap', 'cas', 'const', 'informaca', 'envi', 'soment', 'produt']",0.0
"['entreg', 'sup', 'rap']",1.0
"['entreg', 'praz', 'conform', 'anunc']",1.0
"['ador', 'produt', 'otim', 'qualidad']",1.0
"['produt', 'cheg', 'dentr', 'praz', 'perfeit', 'condico']",1.0
"['compr', 'atend', 'perfeit', 'r', 'entreg', 'praz', 'not']",1.0
"['sim', 'recomend', 'produt', 'cheg', 'antes', 'dat', 'tud', 'certinh']",1.0
"['excelent', 'produt']",1.0
['otim'],1.0
"['entreg', 'so', 'q', 'nao', 'funcion']",0.0
"['muit', 'demor', 'compr', 'fruteir', 'maos', 'mes', 'pra', 'entreg', 'insatisfeir', 'pinc', 'compr', 'dat', 'pra', 'entreg', 'nao', 'entreg', 'pass', 'dat', 'ate', 'agor', 'nad']",0.0
"['termometr', 'vei', 'pilh', 'vaz', 'nao', 'lig']",0.0
"['produt', 'cheg', 'bem', 'antes', 'previst']",1.0
"['fot', 'diferent', 'produt', 'qualidad', 'ruim']",0.0
"['capinh', 'vei', 'complet', 'danific', 'rasur', 'cant', 'rasg', 'tod', 'defeitu', 'pelicul', 'nao', 'encaix', 'corret', 'tel', 'fic', 'menor', 'dois', 'produt', 'horriv']",0.0
"['perfum', 'excelent']",1.0
"['gost', 'compr', 'vou', 'continu', 'compr', 'fal', 'amig']",1.0
"['produt', 'nao', 'funcion']",0.0
"['produt', 'apresent', 'sit', 'entreg', 'temp', 'previst', 'bem', 'embal', 'enfim', 'recom']",1.0
"['compr', 'dois', 'produt', 'mesm', 'loj', 'por', 'receb', 'apen', 'nao', 'receb', 'nenhum', 'retorn', 'loj', 'ate', 'agor']",0.0
['ador'],1.0
"['produt', 'cheg', 'antes', 'praz']",1.0
"['sim', 'receb', 'produt', 'corret', 'praz', 'estabelec', 'caix', 'perfeit', 'lacr', 'abert', 'tud', 'aparent', 'normal', 'todav', 'nao', 'produt', 'crei', 'tud', 'ok']",1.0
"['receb', 'produt', 'conform', 'combin']",1.0
"['primeir', 'compr', 'parceir', 'loj', 'lannist', 'alem', 'recomend', 'brev', 'estar', 'compr', 'nov']",1.0
"['cheg', 'antes', 'praz']",1.0
"['compr', 'lencol', 'casal', 'solteir', 'receb', 'casal', 'cor', 'errad', 'solteir', 'nao', 'receb']",0.0
"['decepcion', 'compr', 'pois', 'present', 'filh', 'dia', 'nao', 'acontec', 'frustraca', 'grand']",0.0
"['compr', 'madrug', 'cheg', 'dia', 'muit', 'eficienciamerec', 'estrel']",1.0
"['pagu', 'produt', 'nao', 'receb']",0.0
"['efetu', 'compr', 'tres', 'unidad', 'apen', 'receb', 'vai', 'fic', 'outr', 'q', 'ja', 'pagu']",0.0
"['ja', 'dias', 'compr', 'ate', 'agor', 'nad', 'mercador']",0.0
"['empres', 'eficient']",1.0
"['excelent', 'produt', 'entreg', 'antes', 'praz', 'recom']",1.0
"['gaveteir', 'pessim', 'qualidad', 'nao', 'tranc', 'direit', 'tud', 'tort', 'mal', 'feit', 'parec', 'ate', 'movel', 'ja', 'usad', 'tao', 'fei', 'msl', 'acab', 'decepca']",0.0
"['ador', 'recom']",1.0
"['ame', 'produt', 'vem', 'sertinh', 'praz', 'sert']",1.0
"['compr', 'lencol', 'casal', 'cheg', 'solteir', 'quer', 'devolv']",0.0
"['vei', 'so', 'ped', 'produt']",0.0
"['entreg', 'rap', 'produt', 'vei', 'bem', 'embal']",1.0
"['compr', 'dois', 'produt', 'so', 'receb', 'ja', 'envi', 'dois', 'emails', 'vendedor', 'aind', 'nao', 'obtiv', 'respost']",0.0
"['entreg', 'dentr', 'praz']",1.0
"['cheg', 'antes', 'dat', 'praz', 'por', 'vaz', 'pouc', 'produt']",1.0
"['compr', 'produt', 'log', 'segu', 'fiz', 'nov', 'compraped', 'nso', 'aind', 'nao', 'receb', 'gost', 'desist', 'compra', 'fac']",1.0
"['ate', 'agor', 'nao', 'receb', 'produt']",0.0
"['produt', 'entreg', 'muit', 'demor']",0.0
['otim'],1.0
"['otim', 'produt', 'praz', 'entreg', 'cumpr', 'recom']",1.0
"['bom', 'tud', 'perfeit', 'entreg', 'produt', 'tud', 'bom']",1.0
"['compr', 'sling', 'pret', 'vei', 'azul', 'esper', 'mes', 'cheg', 'caus', 'grev', 'correi', 'agor', 'esper', 'quant', 'dias', 'troc', 'lamentavel']",0.0
"['produt', 'bom', 'cust', 'benefici', 'so', 'ped', 'troc', 'cont', 'tamanh', 'descrit', 'errad', 'corret', 'xxcm', 'axlxp', 'cont', 'rod', 'so', 'mal', 'cm', 'profund']",1.0
['recom'],1.0
"['atend', 'necess']",1.0
"['ped', 'unidad', 'receb', 'unidad', 'nf', 'escrit', 'unidad', 'precis', 'reclam', 'tent', 'receb', 'produt', 'segund', 'loj', 'transport']",0.0
"['ador', 'exat', 'oqu', 'esper']",1.0
"['bom', 'produt']",1.0
"['otim', 'sit', 'entreg', 'rap']",1.0
"['produt', 'nao', 'entreg', 'ja', 'entre', 'contat', 'lannist', 'aind', 'neo', 'deu', 'retorn']",0.0
"['entreg', 'antes', 'praz']",1.0
"['entreg', 'bem', 'antes', 'praz', 'material', 'bom', 'unic', 'resalv', 'cor', 'patins', 'vei', 'diferent', 'ador', 'cor', 'tbm', 'satisfeit', 'produt']",1.0
"['parabens', 'agil']",1.0
"['cheg', 'rap', 'bem', 'embal', 'not', 'fiscal', 'ja', 'tom', 'endometrios', 'produt', 'indic', 'cas']",1.0
"['nao', 'recom', 'porqu', 'compr', 'forn', 'dois', 'dias', 'fiz', 'devoluca', 'porqu', 'quer', 'outr', 'marc', 'ate', 'agor', 'nao', 'ressarc', 'valor', 'pag']",0.0
"['nao', 'poss', 'respond', 'pois', 'produt', 'aind', 'nao', 'cheg']",0.0
"['bom', 'receb', 'antes', 'praz', 'espetacul']",1.0
"['ate', 'agor', 'so', 'transtorn', 'caus', 'dess', 'produt']",0.0
"['praz', 'entreg', 'long', 'demor', 'bastant']",1.0
"['fiqu', 'satisfeit', 'compr', 'produt', 'cheg', 'antes', 'praz', 'previst', 'trat', 'material', 'eletron', 'aind', 'ire', 'test', 'funcion', 'pens', 'tud', 'ok']",1.0
"['produt', 'errad']",0.0
"['opinia', 'dev', 'cumpr', 'praz', 'entreg', 'pra', 'entreg', 'ate', 'dia', 'ate', 'hoj', 'nad', 'nao', 'esta', 'dispost', 'cumpr', 'combin', 'apen', 'nao', 'determin', 'praz']",0.0
"['compr', 'dois', 'kits', 'receb', 'pesso', 'separ', 'achou', 'shampu', 'balsam', 'kit', 'cont', 'shampu', 'balsam', 'so', 'receb']",0.0
"['entreg', 'bem', 'antes', 'praz', 'dois', 'dias', 'ute', 'apos', 'compr', 'recom']",1.0
"['otim', 'entreg', 'rap', 'eficient', 'gost']",1.0
"['ador', 'produt', 'entreg', 'ocorr', 'bem', 'antes', 'previst', 'val', 'total', 'pen']",1.0
"['cheg', 'sup', 'rap', 'sempr', 'cheg']",1.0
"['produt', 'cheg', 'antes', 'dat', 'previst', 'bem', 'embal', 'perfeit']",1.0
"['receb', 'produt', 'antes', 'praz', 'previst', 'gost', 'produt', 'material', 'resistent', 'bonit']",1.0
"['aind', 'aguard', 'compr', 'vou', 'verific', 'hoj', 'port', 'vez', 'esquec', 'avis', 'portant', 'nao', 'poss', 'critic', 'nad']",1.0
"['apen', 'embalag', 'abertaach', 'q', 'dev', 'transport']",1.0
"['produt', 'entreg', 'conform', 'inform', 'entreg', 'feit', 'antes', 'praz', 'dad', 'parabens']",1.0
"['loj', 'maravilh']",1.0
"['so', 'cor', 'vei', 'diferent', 'material', 'otim', 'fofinh', 'ideal', 'transport', 'notebook', 'gost', 'bastant']",1.0
"['entreg', 'antes', 'praz', 'soment', 'cor', 'nao', 'atend', 'expect', 'produt', 'ja', 'devolv', 'aguard', 'troc']",1.0
"['produt', 'compr', 'cheg', 'correi', 'correi', 'mand', 'cartinh', 'confirmaca', 'produt', 'unidad', 'praz', 'pod', 'faz', 'envi', 'produt', 'nov']",1.0
"['compr', 'unidad', 'pendent', 'so', 'vei', 'ate', 'agor', 'aind', 'nao', 'obtiv', 'nenhum', 'respost', 'ate', 'moment', 'nao', 'poss', 'efetu', 'nenhum', 'avaliaca']",0.0
"['receb', 'email', 'relat', 'produt', 'sid', 'extravi', 'fiz', 'cancel', 'pois', 'bols', 'beb', 'compr', 'outr', 'agor', 'receb', 'compr', 'vcs', 'agor', 'duas', 'mercador']",0.0
"['ador', 'compr']",1.0
"['produt', 'excelent', 'qualidad']",1.0
"['satisfeit', 'entreg', 'produt', 'so', 'quer', 'dar', 'ressalv', 'coloqu', 'enderec', 'entreg', 'corret', 'tod', 'dad', 'receb', 'vei', 'falt', 'alguns', 'dadosquas', 'nao', 'receb']",1.0
"['excelent', 'tec', 'recom']",1.0
['ame'],1.0
"['maravilh', 'lind']",1.0
"['compr', 'loj', 'lannist', 'tud', 'bom', 'entreg', 'rap', 'prec', 'bom', 'soment', 'fret', 'dev', 'pouc', 'barat']",1.0
['recom'],1.0
"['parabens', 'servic', 'cheg', 'praz', 'satisfeit', 'produt']",1.0
['bom'],1.0
"['produt', 'entreg', 'dat', 'esper']",1.0
"['gost', 'sim', 'produt', 'fic', 'agradec', 'entreg', 'rap', 'continu', 'aguard', 'outr', 'ped']",1.0
"['produt', 'bem', 'embal', 'gost', 'preocupaca', 'nao', 'fic', 'solt', 'caix', 'pud', 'vaz']",1.0
"['vdd', 'pagu', 'produt', 'receb', 'soment', 'produt', 'quer', 'sab', 'qd', 'cheg', 'terceir', 'nao', 'poss', 'fic', 'prejuiz', 'pois', 'confi', 'nest', 'empres', 'obgdo']",1.0
"['otim', 'cheg', 'antes', 'praz']",1.0
['perfeit'],1.0
"['produt', 'excelent']",1.0
"['ha', 'muit', 'anos', 'client', 'stark', 'so', 'vist', 'evoluca', 'dess', 'loj', 'esta', 'parabens']",1.0
"['produt', 'entreg', 'praz', 'apes', 'grev', 'produt', 'qualidad']",1.0
"['entreg', 'produt', 'errad', 'compr', 'tapet', 'carr', 'etti', 'rech', 'model', 'vei', 'model', 'coroll']",0.0
"['produt', 'entreg', 'antes', 'praz', 'bombonit', 'qualidad', 'boa']",1.0
"['produt', 'bom', 'resistent', 'entreg', 'antes', 'praz']",1.0
"['produt', 'aind', 'nao', 'cheg']",0.0
"['bom', 'produt', 'entreg', 'antes', 'praz', 'parabens']",1.0
"['produt', 'nao', 'entreg', 'ate', 'moment']",0.0
"['produt', 'boa', 'qualidad', 'nao', 'acompanh', 'fio', 'recom', 'fio', 'blind', 'evit', 'interferenc', 'nao', 'acompanh', 'protetor', 'anti', 'vandal']",1.0
"['gost', 'produt', 'eficienc', 'entreg']",1.0
['ruim'],0.0
"['tent', 'obter', 'respost', 'sobr', 'atras', 'ped', 'diret', 'fornecedor', 'nao', 'obtiv', 'respost', 'precis', 'entrar', 'contat', 'lannist', 'intrrmedi']",0.0
"['infeliz', 'nao', 'receb', 'produt', 'compr', 'antecedenc', 'nao', 'corr', 'risc', 'nao', 'cheg', 'praz', 'infeliz', 'deu', 'tud', 'errad', 'fest', 'fic', 'incomplet']",0.0
"['ameicheg', 'praz', 'combinadoperfeitoooo', 'parabensfiqu', 'mto', 'satisfeit']",1.0
"['ame', 'sup', 'recom']",1.0
"['verific', 'map', 'sit', 'nao', 'hav', 'med', 'm', 'x', 'cm']",1.0
"['tec', 'confecca', 'nao', 'melhor', 'qualidad', 'nao', 'compr', 'produt']",0.0
"['sempr', 'compr', 'stark']",1.0
"['tud', 'conform', 'ped']",1.0
"['praz', 'compr', 'lannist', 'nunc', 'falh', 'nad', 'comig']",1.0
['bom'],1.0
"['apes', 'produt', 'ter', 'cheg', 'praz', 'med', 'nao', 'adequ', 'inform', 'sit', 'dad', 'tecnic', 'decor', 'simples', 'deix', 'movel', 'ridicul', 'vou', 'devolv']",0.0
"['produt', 'cheg', 'dentr', 'praz', 'problem']",1.0
"['cheg', 'certinh', 'praz', 'parabens']",1.0
"['produt', 'cheg', 'perfeit', 'condico', 'cont', 'cheg', 'bem', 'antes', 'praz', 'bom']",1.0
"['entreg', 'produt', 'form', 'corret', 'antes', 'praz', 'eficient']",1.0
"['bom', 'orodut']",1.0
"['profund', 'vei', 'defeit', 'ja', 'solicit', 'troc', 'sit', 'baratheon', 'to', 'esper', 'respost']",0.0
['rap'],1.0
"['bem', 'satisfeit', 'minb', 'compr', 'val', 'pen']",1.0
"['produt', 'entreg', 'antes', 'praz', 'servic', 'produt', 'atend', 'parabens']",1.0
"['nao', 'nenhum', 'problem']",1.0
"['euu', 'recom', 'loj']",1.0
"['sup', 'recom', 'loj', 'cheg', 'antes', 'praz', 'dad', 'voc', 'continu', 'assim', 'sup', 'satisfeit']",1.0
